,Bedrock_t,Bedrock_t_low,Bedrock_t_high,Bedrock_bars,Bedrock_humidity,Bedrock_wind_speed,Bedrock_wind_deg,Bedrock_rain_short,Bedrock_rain_long,Bedrock_snow,Bedrock_clouds,Bedrock_weather_main,Bedrock_weather_description,Gotham City_t,Gotham City_t_low,Gotham City_t_high,Gotham City_bars,Gotham City_humidity,Gotham City_wind_speed,Gotham City_wind_deg,Gotham City_rain_short,Gotham City_rain_long,Gotham City_snow,Gotham City_clouds,Gotham City_weather_main,Gotham City_weather_description,New New York_t,New New York_t_low,New New York_t_high,New New York_bars,New New York_humidity,New New York_wind_speed,New New York_wind_deg,New New York_rain_short,New New York_rain_long,New New York_snow,New New York_clouds,New New York_weather_main,New New York_weather_description,Paperopoli_t,Paperopoli_t_low,Paperopoli_t_high,Paperopoli_bars,Paperopoli_humidity,Paperopoli_wind_speed,Paperopoli_wind_deg,Paperopoli_rain_short,Paperopoli_rain_long,Paperopoli_snow,Paperopoli_clouds,Paperopoli_weather_main,Paperopoli_weather_description,Springfield_t,Springfield_t_low,Springfield_t_high,Springfield_bars,Springfield_humidity,Springfield_wind_speed,Springfield_wind_deg,Springfield_rain_short,Springfield_rain_long,Springfield_snow,Springfield_clouds,Springfield_weather_main,Springfield_weather_description,power_consumption
7801,294.15,294.15,294.15,1022,77,4,50,0.0,0.0,0.0,75,clouds,broken clouds,286.94,284.15,291.15,1025,88,0,0,0.0,0.0,0.0,75,clouds,broken clouds,289.15,289.15,289.15,1015,87,2,60,0.0,0.0,0.0,40,clouds,scattered clouds,289.5,289.15,290.15,1022,93,3,90,0.3,0.0,0.0,75,rain,light rain,290.59,290.15,291.15,1023,88,2,360,0.0,0.0,0.0,0,clear,sky is clear,24495.0
7802,292.15,292.15,292.15,1022,88,1,320,0.0,0.0,0.0,75,clouds,broken clouds,287.61,287.15,288.15,1024,93,0,130,0.0,0.0,0.0,0,clear,sky is clear,288.54,288.15,289.15,1016,93,3,33,0.0,0.0,0.0,0,mist,mist,288.15,288.15,288.15,1022,87,2,330,0.0,0.0,0.0,0,clear,sky is clear,289.15,288.15,290.15,1023,93,2,290,0.0,0.0,0.0,0,clear,sky is clear,20497.0
7803,292.15,292.15,292.15,1022,88,2,310,0.0,0.0,0.0,75,clouds,broken clouds,287.15,287.15,287.15,1024,93,1,100,0.0,0.0,0.0,0,clear,sky is clear,288.54,288.15,289.15,1016,93,3,33,0.0,0.0,0.0,0,mist,mist,288.15,288.15,288.15,1022,93,3,350,0.3,0.0,0.0,75,rain,light rain,288.65,287.15,290.15,1023,100,1,270,0.0,0.0,0.0,0,clear,sky is clear,19934.0
7804,296.15,296.15,296.15,1021,64,3,90,0.0,0.0,0.0,75,clouds,broken clouds,294.34,293.15,296.15,1022,69,2,300,0.0,0.0,0.0,20,clouds,few clouds,292.54,292.15,293.15,1018,77,4,90,0.0,0.0,0.0,40,clouds,scattered clouds,292.72,291.15,294.15,1022,60,2,0,0.0,0.0,0.0,40,clouds,scattered clouds,296.15,295.15,297.15,1020,60,3,240,0.0,0.0,0.0,0,clear,sky is clear,24456.0
7805,296.15,296.15,296.15,1020,73,3,100,0.0,0.0,0.0,75,clouds,broken clouds,295.04,294.15,296.15,1022,69,2,310,0.0,0.0,0.0,20,clouds,few clouds,293.93,293.15,295.15,1017,68,4,120,0.0,0.0,0.0,40,clouds,scattered clouds,293.12,291.15,294.15,1022,60,3,70,0.0,0.0,0.0,40,clouds,scattered clouds,296.65,295.15,298.15,1019,53,3,240,0.0,0.0,0.0,0,clear,sky is clear,23490.0
7806,296.15,296.15,296.15,1020,73,2,90,0.0,0.0,0.0,40,clouds,scattered clouds,293.81,292.15,295.15,1022,82,4,290,0.0,0.0,0.0,20,clouds,few clouds,294.54,294.15,295.15,1017,73,2,130,0.0,0.0,0.0,20,clouds,few clouds,294.13,293.15,295.15,1021,60,3,60,0.0,0.0,0.0,40,clouds,scattered clouds,296.65,295.15,298.15,1018,57,3,220,0.0,0.0,0.0,0,clear,sky is clear,23209.0
7807,295.15,295.15,295.15,1019,78,2,80,0.0,0.0,0.0,20,clouds,few clouds,291.37,289.15,293.15,1022,100,4,300,0.0,0.0,0.0,75,mist,mist,295.54,295.15,296.15,1017,60,1,130,0.0,0.0,0.0,20,clouds,few clouds,293.75,292.15,295.15,1021,64,2,60,0.0,0.0,0.0,20,clouds,few clouds,295.15,294.15,296.15,1018,64,2,220,0.0,0.0,0.0,0,clear,sky is clear,25162.0
7808,294.15,294.15,294.15,1019,83,1,140,0.0,0.0,0.0,20,clouds,few clouds,289.69,289.15,290.15,1023,100,3,310,0.0,0.0,0.0,90,mist,mist,294.37,293.15,295.15,1017,82,2,80,0.0,0.0,0.0,20,clouds,few clouds,291.94,289.15,293.15,1021,68,1,0,0.0,0.0,0.0,0,clear,sky is clear,293.65,293.15,294.15,1018,77,2,240,0.0,0.0,0.0,0,clear,sky is clear,27625.0
7809,289.15,289.15,289.15,1019,93,1,270,0.0,0.0,0.0,20,clouds,few clouds,285.83,283.15,289.15,1025,93,1,60,0.0,0.0,0.0,88,mist,mist,288.54,288.15,289.15,1019,100,1,20,0.0,0.0,0.0,0,clear,sky is clear,285.58,285.15,286.15,1022,93,1,320,0.0,0.0,0.0,0,clear,sky is clear,289.65,288.15,291.15,1018,93,2,290,0.0,0.0,0.0,0,clear,sky is clear,20673.0
7810,296.15,296.15,296.15,1021,69,5,90,0.0,0.0,0.0,20,clouds,few clouds,291.06,290.15,292.15,1028,68,5,20,0.0,0.0,0.0,40,clouds,scattered clouds,296.15,296.15,296.15,1020,64,3,60,0.0,0.0,0.0,0,clear,sky is clear,293.72,293.15,295.15,1023,46,1,0,0.0,0.0,0.0,0,clear,sky is clear,296.15,296.15,296.15,1022,53,9,51,0.0,0.0,0.0,20,clouds,few clouds,30765.0
7811,296.15,296.15,296.15,1021,73,5,70,0.0,0.0,0.0,20,clouds,few clouds,290.95,290.15,292.15,1028,63,4,330,0.0,0.0,0.0,40,clouds,scattered clouds,297.54,297.15,298.15,1019,53,1,40,0.0,0.0,0.0,20,clouds,few clouds,295.72,294.15,297.15,1022,41,1,0,0.0,0.0,0.0,0,clear,sky is clear,294.15,294.15,294.15,1021,64,4,130,0.0,0.0,0.0,75,clouds,broken clouds,29673.0
7812,294.15,294.15,294.15,1022,77,3,70,0.0,0.0,0.0,20,clouds,few clouds,288.49,287.15,290.15,1029,72,2,340,0.0,0.0,0.0,75,clouds,broken clouds,298.15,298.15,298.15,1018,57,2,70,0.0,0.0,0.0,0,clear,sky is clear,295.34,293.15,296.15,1022,40,2,80,0.0,0.0,0.0,0,clear,sky is clear,292.15,292.15,292.15,1022,77,1,150,0.0,0.0,0.0,20,clouds,few clouds,30850.0
7813,291.15,291.15,291.15,1024,93,1,320,0.0,0.0,0.0,75,clouds,broken clouds,281.38,279.15,284.15,1030,93,1,0,0.0,0.0,0.0,0,clear,sky is clear,290.54,290.15,291.15,1021,93,1,230,0.0,0.0,0.0,0,clear,sky is clear,285.58,285.15,286.15,1026,47,2,340,0.0,0.0,0.0,0,clear,sky is clear,287.65,287.15,288.15,1024,93,2,287,0.0,0.0,0.0,0,mist,mist,22156.0
7814,289.15,289.15,289.15,1026,100,1,250,0.0,0.0,0.0,20,clouds,few clouds,282.38,280.15,285.15,1031,100,0,0,0.0,0.0,0.0,75,fog,fog,289.33,288.15,291.15,1022,88,2,50,0.0,0.0,0.0,0,fog,fog,285.34,284.15,286.15,1027,47,2,360,0.0,0.0,0.0,20,clouds,few clouds,285.15,285.15,285.15,1026,93,1,280,0.0,0.0,0.0,8,clear,sky is clear,31407.0
7815,291.15,291.15,291.15,1026,88,1,310,0.0,0.0,0.0,12,clouds,few clouds,284.49,283.15,286.15,1031,100,1,21,0.0,0.0,0.0,75,clouds,broken clouds,290.94,290.15,292.15,1023,88,2,30,0.0,0.0,0.0,0,mist,mist,286.74,284.15,288.15,1027,44,0,0,0.0,0.0,0.0,0,clear,sky is clear,289.15,289.15,289.15,1026,77,2,270,0.0,0.0,0.0,0,clear,sky is clear,31735.0
7816,293.15,293.15,293.15,1026,77,1,330,0.0,0.0,0.0,20,clouds,few clouds,286.93,285.15,289.15,1031,87,0,0,0.0,0.0,0.0,40,clouds,scattered clouds,291.33,290.15,293.15,1024,82,1,20,0.0,0.0,0.0,0,clear,sky is clear,288.93,287.15,291.15,1028,42,2,360,0.0,0.0,0.0,40,clouds,scattered clouds,291.15,291.15,291.15,1027,68,0,230,0.0,0.0,0.0,0,clear,sky is clear,31935.0
7817,295.15,295.15,295.15,1026,68,2,130,0.0,0.0,0.0,20,clouds,few clouds,289.97,288.15,292.15,1031,63,2,350,0.0,0.0,0.0,40,clouds,scattered clouds,294.71,293.15,297.15,1024,64,1,20,0.0,0.0,0.0,0,clear,sky is clear,291.72,291.15,293.15,1028,56,1,0,0.0,0.0,0.0,0,clear,sky is clear,293.65,293.15,294.15,1026,56,2,230,0.0,0.0,0.0,0,clear,sky is clear,30908.0
7818,295.15,295.15,295.15,1025,68,4,80,0.0,0.0,0.0,20,clouds,few clouds,290.49,289.15,292.15,1030,63,2,20,0.0,0.0,0.0,40,clouds,scattered clouds,296.54,296.15,297.15,1023,60,2,20,0.0,0.0,0.0,20,clouds,few clouds,294.15,294.15,294.15,1026,52,1,0,0.0,0.0,0.0,0,clear,sky is clear,294.15,293.15,295.15,1025,53,3,210,0.0,0.0,0.0,0,clear,sky is clear,30057.0
7819,294.15,294.15,294.15,1025,73,3,130,0.0,0.0,0.0,20,clouds,few clouds,288.49,287.15,290.15,1030,67,2,360,0.0,0.0,0.0,20,clouds,few clouds,296.94,296.15,298.15,1023,57,1,0,0.3,0.0,0.0,20,rain,light rain,295.15,293.15,296.15,1026,49,0,0,0.0,0.0,0.0,0,clear,sky is clear,293.15,292.15,294.15,1024,52,2,240,0.0,0.0,0.0,0,clear,sky is clear,31075.0
7820,292.15,292.15,292.15,1026,88,2,320,0.0,0.0,0.0,40,clouds,scattered clouds,282.93,281.15,285.15,1032,93,1,0,0.0,0.0,0.0,75,clouds,broken clouds,292.33,291.15,294.15,1024,77,1,256,0.0,0.0,0.0,0,clear,sky is clear,286.58,286.15,287.15,1027,87,2,340,0.0,0.0,0.0,0,clear,sky is clear,287.65,286.15,289.15,1025,87,3,280,0.0,0.0,0.0,0,clear,sky is clear,24961.0
7821,292.15,292.15,292.15,1026,88,1,290,0.0,0.0,0.0,40,clouds,scattered clouds,281.83,279.15,285.15,1032,93,1,0,0.0,0.0,0.0,0,clear,sky is clear,290.94,290.15,292.15,1024,88,1,120,0.0,0.0,0.0,0,clear,sky is clear,285.58,285.15,286.15,1027,93,1,20,0.0,0.0,0.0,0,clear,sky is clear,287.65,286.15,289.15,1024,87,1,310,0.0,0.0,0.0,0,clear,sky is clear,23593.0
7822,291.15,291.15,291.15,1025,93,1,0,0.0,0.0,0.0,40,clouds,scattered clouds,281.93,280.15,284.15,1031,93,1,0,0.0,0.0,0.0,0,clear,sky is clear,290.93,290.15,292.15,1024,88,1,0,0.0,0.0,0.0,20,clouds,few clouds,285.15,285.15,285.15,1027,93,1,330,0.0,0.0,0.0,0,clear,sky is clear,286.65,284.15,289.15,1024,93,2,290,0.0,0.0,0.0,0,clear,sky is clear,22766.0
7823,287.15,287.15,287.15,1024,93,2,290,0.0,0.0,0.0,20,clouds,few clouds,281.93,280.15,284.15,1030,93,2,90,0.0,0.0,0.0,40,clouds,scattered clouds,288.33,287.15,290.15,1024,88,1,20,0.0,0.0,0.0,0,fog,fog,282.41,281.15,284.15,1027,93,1,29,0.0,0.0,0.0,0,clear,sky is clear,286.15,285.15,287.15,1022,87,2,290,0.0,0.0,0.0,0,clear,sky is clear,30409.0
7824,296.15,296.15,296.15,1023,53,1,256,0.0,0.0,0.0,0,clear,sky is clear,288.16,287.15,289.15,1029,71,5,10,0.0,0.0,0.0,40,clouds,scattered clouds,294.94,294.15,296.15,1024,64,3,90,0.0,0.0,0.0,0,clear,sky is clear,290.72,289.15,293.15,1027,45,1,0,0.0,0.0,0.0,0,clear,sky is clear,293.65,293.15,294.15,1021,49,3,260,0.0,0.0,0.0,0,clear,sky is clear,31540.0
7825,298.15,298.15,298.15,1022,47,1,0,0.0,0.0,0.0,0,clear,sky is clear,289.59,289.15,290.15,1029,72,1,270,0.0,0.0,0.0,40,clouds,scattered clouds,296.54,296.15,297.15,1024,60,4,70,0.0,0.0,0.0,0,clear,sky is clear,292.86,292.15,295.15,1026,40,1,170,0.0,0.0,0.0,0,clear,sky is clear,295.15,295.15,295.15,1020,49,4,260,0.0,0.0,0.0,0,clear,sky is clear,30643.0
7826,300.15,300.15,300.15,1021,36,1,0,0.0,0.0,0.0,0,clear,sky is clear,290.59,290.15,291.15,1029,68,2,0,0.0,0.0,0.0,40,clouds,scattered clouds,297.54,297.15,298.15,1023,53,3,90,0.0,0.0,0.0,0,clear,sky is clear,294.72,294.15,296.15,1025,40,1,170,0.0,0.0,0.0,0,clear,sky is clear,296.65,296.15,297.15,1019,47,4,260,0.0,0.0,0.0,0,clear,sky is clear,30097.0
7827,286.15,286.15,286.15,1017,82,1,260,0.0,0.0,0.0,0,clear,sky is clear,278.83,276.15,282.15,1023,100,1,90,0.0,0.0,0.0,20,clouds,few clouds,287.33,286.15,289.15,1019,93,1,57,0.0,0.0,0.0,0,clear,sky is clear,282.15,282.15,282.15,1021,93,1,360,0.0,0.0,0.0,0,clear,sky is clear,286.65,285.15,288.15,1017,87,2,300,0.0,0.0,0.0,0,clear,sky is clear,24716.0
7828,297.15,297.15,297.15,1019,33,0,0,0.0,0.0,0.0,0,clear,sky is clear,287.49,286.15,289.15,1021,72,1,0,0.0,0.0,0.0,0,clear,sky is clear,293.94,293.15,295.15,1019,68,2,70,0.0,0.0,0.0,0,clear,sky is clear,290.72,289.15,293.15,1022,42,0,0,0.0,0.0,0.0,0,clear,sky is clear,294.15,294.15,294.15,1018,52,0,0,0.0,0.0,0.0,0,clear,sky is clear,31756.0
7829,300.15,300.15,300.15,1016,28,1,0,0.0,0.0,0.0,0,clear,sky is clear,292.95,292.15,294.15,1018,68,2,290,0.0,0.0,0.0,0,clear,sky is clear,298.93,298.15,300.15,1017,47,0,110,0.0,0.0,0.0,0,clear,sky is clear,296.15,296.15,296.15,1019,31,3,200,0.0,0.0,0.0,0,clear,sky is clear,295.15,294.15,296.15,1016,56,3,120,0.0,0.0,0.0,0,clear,sky is clear,29983.0
7830,298.15,298.15,298.15,1016,44,4,80,0.0,0.0,0.0,0,clear,sky is clear,293.15,293.15,293.15,1018,72,3,300,0.0,0.0,0.0,0,clear,sky is clear,299.15,299.15,299.15,1016,39,1,140,0.0,0.0,0.0,0,clear,sky is clear,297.15,297.15,297.15,1019,29,3,210,0.0,0.0,0.0,0,clear,sky is clear,294.65,293.15,296.15,1016,56,2,120,0.0,0.0,0.0,0,clear,sky is clear,29756.0
7831,285.15,285.15,285.15,1014,93,1,280,0.0,0.0,0.0,0,clear,sky is clear,283.82,281.15,287.15,1016,93,0,0,0.0,0.0,0.0,75,fog,fog,289.15,289.15,289.15,1015,93,1,292,0.3,0.0,0.0,20,rain,light rain,282.75,281.15,285.15,1016,76,0,165,0.0,0.0,0.0,0,clear,sky is clear,284.15,282.15,286.15,1014,93,2,280,0.0,0.0,0.0,0,clear,sky is clear,30980.0
7832,295.15,295.15,295.15,1014,49,1,197,0.0,0.0,0.0,0,clear,sky is clear,285.82,283.15,289.15,1016,82,0,0,0.0,0.0,0.0,75,mist,mist,290.54,290.15,291.15,1016,88,1,90,0.3,0.0,0.0,75,rain,light rain,288.74,288.15,290.15,1016,51,1,213,0.0,0.0,0.0,0,clear,sky is clear,292.65,292.15,293.15,1014,59,3,227,0.0,0.0,0.0,0,clear,sky is clear,31922.0
7833,296.15,296.15,296.15,1012,43,2,90,0.0,0.0,0.0,0,clear,sky is clear,288.34,287.15,290.15,1015,82,4,310,0.0,0.0,0.0,75,clouds,broken clouds,290.15,290.15,290.15,1015,88,3,80,0.3,0.0,0.0,75,rain,light rain,289.75,289.15,290.15,1016,63,3,180,0.3,0.0,0.0,40,rain,light rain,295.15,294.15,296.15,1012,49,1,220,0.0,0.0,0.0,0,clear,sky is clear,30193.0
7834,295.15,295.15,295.15,1011,53,2,130,0.0,0.0,0.0,0,clear,sky is clear,289.04,288.15,290.15,1015,77,3,310,0.0,0.0,0.0,75,clouds,broken clouds,290.76,290.15,291.15,1013,93,3,10,0.9,0.0,0.0,90,mist,mist,289.13,286.15,290.15,1015,67,3,280,0.0,0.0,0.0,75,clouds,broken clouds,294.65,293.15,296.15,1011,53,2,200,0.0,0.0,0.0,0,clear,sky is clear,29545.0
7835,290.15,290.15,290.15,1007,77,2,260,0.3,0.0,0.0,20,rain,light rain,282.49,281.15,284.15,1015,93,3,300,0.3,0.0,0.0,75,rain,light rain,287.94,287.15,289.15,1010,93,2,210,0.0,0.0,0.0,92,mist,mist,286.15,286.15,286.15,1009,100,2,150,0.3,0.0,0.0,75,rain,light rain,288.65,288.15,289.15,1007,93,0,270,0.3,0.0,0.0,40,drizzle,light intensity drizzle,21837.0
7836,288.15,288.15,288.15,1006,93,3,310,0.9,0.0,0.0,75,rain,moderate rain,281.49,280.15,283.15,1014,93,0,0,0.3,0.0,0.0,75,rain,light rain,288.93,288.15,290.15,1010,93,1,230,0.0,0.0,0.0,40,mist,mist,285.44,284.15,286.15,1009,100,1,0,0.0,0.0,0.0,40,mist,mist,288.65,288.15,289.15,1006,100,0,0,0.3,0.0,0.0,90,rain,light rain,24618.0
7837,289.15,289.15,289.15,1006,87,1,360,0.0,0.0,0.0,40,clouds,scattered clouds,281.75,280.15,284.15,1014,81,1,130,0.3,0.0,0.0,75,rain,light rain,289.04,288.15,290.15,1010,100,1,250,0.0,0.0,0.0,64,fog,fog,284.54,282.15,286.15,1008,81,2,310,0.0,0.0,0.0,40,clouds,scattered clouds,288.65,288.15,289.15,1005,87,1,260,0.9,0.0,0.0,90,rain,moderate rain,28328.0
7838,289.15,289.15,289.15,1004,93,2,110,0.0,0.0,0.0,20,clouds,few clouds,281.34,280.15,283.15,1011,87,3,330,0.9,0.0,0.0,75,rain,moderate rain,292.93,292.15,294.15,1008,68,3,230,0.0,0.0,0.0,40,clouds,scattered clouds,284.54,282.15,287.15,1007,71,4,30,0.3,0.0,0.0,40,rain,light rain,286.65,286.15,287.15,1004,93,1,50,0.9,0.0,0.0,75,rain,moderate rain,27782.0
7839,290.15,290.15,290.15,1003,77,1,90,0.0,0.0,0.0,20,clouds,few clouds,282.55,282.15,283.15,1010,87,1,0,0.0,0.0,0.0,75,clouds,broken clouds,293.54,293.15,294.15,1007,73,6,260,0.0,0.0,0.0,40,clouds,scattered clouds,282.95,281.15,285.15,1006,81,3,10,0.3,0.0,0.0,75,drizzle,light intensity drizzle,285.65,285.15,286.15,1003,100,1,20,0.3,0.0,0.0,90,rain,light rain,26549.0
7840,289.15,289.15,289.15,999,82,4,30,0.3,0.0,0.0,75,rain,light rain,280.49,279.15,282.15,1007,81,1,0,0.3,0.0,0.0,75,rain,light rain,291.94,291.15,293.15,1004,49,7,300,0.0,0.0,0.0,0,clear,sky is clear,281.53,280.15,283.15,1004,75,2,220,0.0,0.0,0.0,40,clouds,scattered clouds,284.65,284.15,285.15,1000,93,1,0,0.3,0.0,0.0,90,rain,light rain,27274.0
7841,285.15,285.15,285.15,1000,93,3,360,0.0,0.0,0.0,40,clouds,scattered clouds,278.93,277.15,281.15,1007,87,2,290,0.3,0.0,0.0,75,rain,light rain,291.54,291.15,292.15,1004,59,4,310,0.0,0.0,0.0,40,clouds,scattered clouds,280.94,279.15,282.15,1004,87,1,260,0.0,0.0,0.0,40,clouds,scattered clouds,285.15,284.15,286.15,1000,93,2,70,0.3,0.0,0.0,68,rain,light rain,28649.0
7842,285.15,285.15,285.15,1000,87,2,10,0.3,0.0,0.0,75,rain,light rain,278.49,277.15,280.15,1007,93,1,260,0.3,0.0,0.0,75,rain,light rain,289.54,289.15,290.15,1005,45,4,320,0.0,0.0,0.0,0,clear,sky is clear,280.52,279.15,281.15,1004,81,1,200,0.0,0.0,0.0,40,clouds,scattered clouds,285.15,284.15,286.15,1000,93,5,27,0.3,0.0,0.0,92,rain,light rain,26529.0
7843,283.15,283.15,283.15,998,93,3,250,0.0,0.0,0.0,20,clouds,few clouds,277.49,276.15,279.15,1005,93,1,280,0.3,0.0,0.0,90,rain,light rain,282.54,282.15,283.15,1004,76,2,270,0.0,0.0,0.0,0,clear,sky is clear,276.72,276.15,277.15,1001,93,1,340,0.0,0.0,0.0,20,clouds,few clouds,283.15,283.15,283.15,997,87,2,310,0.0,0.0,0.0,75,clouds,broken clouds,19590.0
7844,287.15,287.15,287.15,1000,44,1,90,0.0,0.0,0.0,20,clouds,few clouds,279.52,278.15,281.15,1006,87,1,0,0.3,0.0,0.0,75,rain,light rain,285.93,285.15,287.15,1004,47,3,360,0.0,0.0,0.0,0,clear,sky is clear,282.13,281.15,283.15,1002,43,2,0,0.0,0.0,0.0,40,clouds,scattered clouds,282.65,282.15,283.15,999,87,4,7,0.0,0.0,0.0,75,clouds,broken clouds,26832.0
7845,288.15,288.15,288.15,999,38,2,10,0.0,0.0,0.0,20,clouds,few clouds,278.48,277.15,280.15,1006,87,4,270,0.3,0.0,0.0,75,thunderstorm,proximity thunderstorm,287.54,287.15,288.15,1004,93,4,360,0.0,0.0,0.0,0,clear,sky is clear,281.51,278.15,283.15,1002,34,5,10,0.0,0.0,0.0,20,clouds,few clouds,285.15,285.15,285.15,999,76,2,260,0.0,0.0,0.0,75,clouds,broken clouds,24613.0
7846,284.15,284.15,284.15,1001,43,5,320,0.0,0.0,0.0,20,clouds,few clouds,276.93,275.15,279.15,1005,93,1,0,0.9,0.0,0.0,75,rain,shower rain,283.72,282.15,286.15,1007,47,2,310,0.0,0.0,0.0,0,clear,sky is clear,280.17,279.15,281.15,1004,52,2,30,0.0,0.0,0.0,20,clouds,few clouds,282.15,281.15,283.15,1001,87,0,360,0.0,0.0,0.0,0,clear,sky is clear,28600.0
7847,279.15,279.15,279.15,999,75,2,260,0.0,0.0,0.0,20,clouds,few clouds,277.27,274.15,281.15,1003,81,4,350,0.3,0.0,0.0,75,snow,sleet,278.94,278.15,280.15,1009,81,1,330,0.0,0.0,0.0,0,clear,sky is clear,277.01,276.15,278.15,1003,60,4,270,0.0,0.0,0.0,0,clear,sky is clear,280.65,280.15,281.15,996,81,0,240,0.0,0.0,0.0,0,clear,sky is clear,24931.0
7848,279.15,279.15,279.15,999,75,2,260,0.0,0.0,0.0,20,clouds,few clouds,277.27,274.15,281.15,1003,81,4,350,0.3,0.0,0.0,75,snow,sleet,278.94,278.15,280.15,1009,81,1,330,0.0,0.0,0.0,0,clear,sky is clear,277.01,276.15,278.15,1003,60,4,270,0.0,0.0,0.0,0,clear,sky is clear,280.65,280.15,281.15,996,81,0,240,0.0,0.0,0.0,0,clear,sky is clear,24931.0
7849,279.15,279.15,279.15,999,75,2,260,0.0,0.0,0.0,20,clouds,few clouds,277.27,274.15,281.15,1003,81,4,350,0.3,0.0,0.0,75,rain,light rain,278.94,278.15,280.15,1009,81,1,330,0.0,0.0,0.0,0,clear,sky is clear,277.01,276.15,278.15,1003,60,4,270,0.0,0.0,0.0,0,clear,sky is clear,280.65,280.15,281.15,996,81,0,240,0.0,0.0,0.0,0,clear,sky is clear,24931.0
7850,279.15,279.15,279.15,999,75,2,260,0.0,0.0,0.0,20,clouds,few clouds,277.27,274.15,281.15,1003,81,4,350,0.3,0.0,0.0,75,rain,light rain,278.94,278.15,280.15,1009,81,1,330,0.0,0.0,0.0,0,clear,sky is clear,277.01,276.15,278.15,1003,60,4,270,0.0,0.0,0.0,0,clear,sky is clear,280.65,280.15,281.15,996,81,0,240,0.0,0.0,0.0,0,clear,sky is clear,24931.0
7851,280.15,280.15,280.15,999,85,2,280,0.0,0.0,0.0,20,clouds,few clouds,277.82,275.15,281.15,1003,87,5,310,0.3,0.0,0.0,75,snow,sleet,278.94,278.15,280.15,1010,81,2,270,0.0,0.0,0.0,0,clear,sky is clear,277.4,275.15,279.15,1003,56,5,270,0.0,0.0,0.0,20,clouds,few clouds,280.65,280.15,281.15,994,81,4,270,0.0,0.0,0.0,0,clear,sky is clear,28781.0
7852,281.15,281.15,281.15,999,61,5,250,0.0,0.0,0.0,20,clouds,few clouds,277.82,275.15,281.15,1004,87,8,320,0.9,0.0,0.0,75,rain,shower rain,278.72,277.15,281.15,1011,81,4,290,0.0,0.0,0.0,0,clear,sky is clear,277.91,276.15,279.15,1004,56,7,300,0.0,0.0,0.0,20,clouds,few clouds,280.65,280.15,281.15,993,75,4,260,0.0,0.0,0.0,0,clear,sky is clear,32914.0
7853,289.15,289.15,289.15,998,61,13,300,0.0,0.0,0.0,20,clouds,few clouds,281.38,279.15,284.15,1002,71,4,340,0.0,0.0,0.0,75,thunderstorm,proximity thunderstorm,286.93,286.15,288.15,1010,41,4,230,0.0,0.0,0.0,20,clouds,few clouds,283.15,283.15,283.15,1005,43,6,280,0.0,0.0,0.0,40,clouds,scattered clouds,283.65,283.15,284.15,992,66,5,280,0.0,0.0,0.0,0,clear,sky is clear,33048.0
7854,289.15,289.15,289.15,998,31,8,300,0.0,0.0,0.0,20,clouds,few clouds,281.82,279.15,285.15,1002,62,9,330,0.0,0.0,0.0,75,thunderstorm,proximity thunderstorm,288.33,287.15,290.15,1009,36,6,250,0.0,0.0,0.0,20,clouds,few clouds,282.94,280.15,284.15,1004,39,7,280,0.0,0.0,0.0,40,clouds,scattered clouds,284.65,284.15,285.15,991,62,5,280,0.0,0.0,0.0,0,clear,sky is clear,32558.0
7855,288.15,288.15,288.15,999,30,11,300,0.0,0.0,0.0,20,clouds,few clouds,281.88,279.15,285.15,1002,54,6,330,0.0,0.0,0.0,20,clouds,few clouds,289.32,288.15,291.15,1009,27,7,280,0.0,0.0,0.0,20,clouds,few clouds,283.13,280.15,284.15,1004,37,7,280,0.0,0.0,0.0,40,clouds,scattered clouds,285.65,285.15,286.15,991,58,5,250,0.0,0.0,0.0,0,clear,sky is clear,32271.0
7856,287.15,287.15,287.15,1000,30,9,270,0.0,0.0,0.0,0,clear,sky is clear,278.38,276.15,281.15,1002,75,3,260,0.3,0.0,0.0,20,rain,light rain,288.15,288.15,288.15,1010,44,4,280,0.0,0.0,0.0,0,clear,sky is clear,282.13,279.15,283.15,1004,45,3,260,0.0,0.0,0.0,75,clouds,broken clouds,284.65,284.15,285.15,991,53,8,250,0.0,0.0,0.0,0,clear,sky is clear,35131.0
7857,285.15,285.15,285.15,1008,62,2,210,0.0,0.0,0.0,20,clouds,few clouds,281.27,278.15,285.15,999,62,4,180,0.0,0.0,0.0,20,clouds,few clouds,286.7,286.15,287.15,1002,87,2,200,0.9,0.0,0.0,75,rain,moderate rain,279.73,277.15,281.15,1002,87,4,140,0.3,0.0,0.0,75,drizzle,drizzle,281.65,281.15,282.15,1007,66,5,280,0.0,0.0,0.0,0,clear,sky is clear,34094.0
7858,285.15,285.15,285.15,1008,62,2,210,0.0,0.0,0.0,20,clouds,few clouds,281.27,278.15,285.15,999,62,4,180,0.0,0.0,0.0,20,clouds,few clouds,286.7,286.15,287.15,1002,87,2,200,0.9,0.0,0.0,75,rain,moderate rain,279.73,277.15,281.15,1002,87,4,140,0.3,0.0,0.0,75,drizzle,drizzle,281.65,281.15,282.15,1007,66,5,280,0.0,0.0,0.0,0,clear,sky is clear,34094.0
